PlayerID,PName,Height(cm),Matches Played,Overall Win%,Top 100 Win %,Top 30 Win %,First Serve %,First Serve Win %,BPSave %,BPConv %,Aces/Match,DF/Match,Future Top 30
102856,Gustavo Kuerten,190.0,40,0.725,0.7586206896551724,0.5,0.5503135728899283,0.811646781914449,0.6631016042780749,0.41304347826086957,10.675,2.6,True
103166,Vladimir Voltchkov,180.0,40,0.55,0.5483870967741935,0.3,0.5641655894557223,0.7320134454759678,0.6083916083916084,0.3535714285714286,6.875,5.575,True
102456,Felix Mantilla,180.0,40,0.475,0.5151515151515151,0.4166666666666667,0.5971595605815901,0.6478858552709023,0.5309090909090909,0.5061224489795918,2.225,2.125,True
103484,James Blake,185.0,40,0.55,0.5277777777777778,0.35714285714285715,0.5713587219150897,0.7067420927205899,0.5873015873015873,0.4426877470355731,5.15,2.3,True
102765,Nicolas Escude,185.0,40,0.575,0.4230769230769231,0.3076923076923077,0.5129979802022429,0.7407900417776829,0.5691056910569106,0.3864306784660767,6.25,3.5,True
103709,Kristian Pless,188.0,40,0.45,0.41935483870967744,0.3333333333333333,0.625748803143703,0.7024453903917478,0.6431535269709544,0.4,5.3,2.625,False
102831,Jacobo Diaz,173.0,40,0.25,0.23076923076923078,0.16666666666666666,0.6282060724880326,0.6522580935949803,0.5853658536585366,0.401673640167364,2.8,3.85,False
104022,Mikhail Youzhny,183.0,40,0.5,0.39285714285714285,0.14285714285714285,0.6191499842035675,0.6706881679729334,0.5825242718446602,0.41924398625429554,3.125,2.425,True
103171,Raemon Sluiter,185.0,40,0.425,0.39285714285714285,0.25,0.5747723797891653,0.7360848768983261,0.6212624584717608,0.38372093023255816,6.125,4.15,False
103174,Noam Okun,185.0,40,0.35,0.30434782608695654,0.2727272727272727,0.5947492981195263,0.6935839497198948,0.6059602649006622,0.37554585152838427,5.275,3.65,False
103566,Michael Llodra,190.0,40,0.375,0.3225806451612903,0.25,0.5794372008779453,0.7280969038348972,0.5663082437275986,0.37777777777777777,7.4,5.7,True
103084,Guillermo Canas,185.0,40,0.5,0.40625,0.3333333333333333,0.5843639980398396,0.7067092996669287,0.595679012345679,0.410958904109589,5.225,3.0,True
103444,Jean Rene Lisnard,173.0,40,0.425,0.23076923076923078,0.23076923076923078,0.5785074881039366,0.62554622785196,0.5580808080808081,0.3973333333333333,1.975,3.75,False
102607,Juan Balcells,190.0,40,0.55,0.5,0.625,0.7239868311070753,0.6762421435622491,0.6423611111111112,0.38869257950530034,5.2,1.85,False
103451,Bjorn Phau,175.0,40,0.325,0.24,0.2222222222222222,0.5201120947002782,0.6739172527483553,0.5425219941348973,0.4312267657992565,3.775,3.525,False
103900,David Nalbandian,180.0,40,0.55,0.41935483870967744,0.2857142857142857,0.6029908874893937,0.6845715972618209,0.5939849624060151,0.4787234042553192,2.975,3.65,True
103909,Guillermo Coria,175.0,40,0.625,0.59375,0.375,0.5286312807949743,0.6978953028176341,0.5860927152317881,0.43823529411764706,3.675,2.525,True
103781,Jurgen Melzer,183.0,40,0.425,0.37037037037037035,0.2857142857142857,0.5644801153329626,0.716222311198523,0.5960264900662252,0.40077821011673154,6.575,4.0,True
103114,Martin Lee,180.0,40,0.35,0.30434782608695654,0.1111111111111111,0.5881287883397409,0.6917125290956743,0.5851393188854489,0.35177865612648224,4.925,2.7,False
103990,Tommy Robredo,180.0,40,0.6,0.5185185185185185,0.2857142857142857,0.6517716095988473,0.6939470543349014,0.6262295081967213,0.41569767441860467,3.575,3.525,True
104026,Joachim Johansson,198.0,40,0.525,0.5428571428571428,0.4,0.6050896894235971,0.8053316486380193,0.6506024096385542,0.31363636363636366,14.475,4.45,True
103813,Jarkko Nieminen,185.0,40,0.525,0.4857142857142857,0.38461538461538464,0.6360738860511825,0.6620717450423658,0.6047297297297297,0.40327868852459015,2.55,2.3,True
103852,Feliciano Lopez,188.0,40,0.5,0.45454545454545453,0.4,0.5987811951229236,0.723845606060425,0.6172413793103448,0.3699186991869919,9.025,4.125,True
102730,Ivo Heuberger,188.0,40,0.325,0.24,0.2,0.499780542745489,0.7219975746118379,0.5596026490066225,0.42081447963800905,6.3,2.925,False
103908,Paul Henri Mathieu,185.0,40,0.575,0.5714285714285714,0.6,0.5176415541875486,0.7317714704892896,0.6079136690647482,0.38414634146341464,5.775,2.925,True
103487,Federico Luzzi,188.0,40,0.4,0.37037037037037035,0.3,0.5636515198173842,0.6535318778339215,0.5858310626702997,0.396,3.25,3.725,False
103319,Jeff Morrison,185.0,40,0.375,0.21428571428571427,0.21428571428571427,0.5728366278683455,0.7295998953418369,0.5962962962962963,0.3481781376518219,8.175,4.35,False
103280,Martin Verkerk,196.0,40,0.45,0.4642857142857143,0.42857142857142855,0.5643365607315208,0.7596209478205683,0.6433333333333333,0.4016393442622951,12.375,5.675,True
103786,Nikolay Davydenko,178.0,40,0.35,0.35714285714285715,0.08333333333333333,0.6319736235827895,0.6480652006664729,0.5691823899371069,0.44402985074626866,2.95,2.4,True
103401,Jan Hernych,190.0,40,0.4,0.39285714285714285,0.25,0.6551913137369795,0.6485217161556192,0.5782747603833865,0.4072727272727273,2.825,2.225,False
